produto_id,nome_produto,categoria,data_venda,quantidade,preco_unitario,total_venda,Venda
P005,Tablet,Acessórios,2023-01-16,4,100,400.0,
P003,Tablet,Eletrônicos,2023-01-16,-1,1500,1500.0,
P005,Tablet,Acessórios,2023-01-16,2,100,,
P002,Tablet,Eletrônicos,2023-01-16,3,3500,10500.0,
P001,Tablet,Eletrônicos,2023-01-16,1,2000,2000.0,
P002,Tablet,Eletrônicos,2023-01-16,4,3500,14000.0,2023-00427
P001,Tablet,Eletrônicos,2023-01-16,4,2000,8000.0,
P004,Tablet,Acessórios,2023-01-16,5,50,250.0,
P002,Tablet,Eletrônicos,2023-01-16,4,3500,14000.0,
P002,Tablet,Eletrônicos,,5,3500,17500.0,2023-00431
P004,Tablet,Acessórios,2023-01-17,2,50,100.0,
P004,Tablet,Acessórios,2023-01-17,2,50,100.0,
P004,Tablet,Acessórios,,5,50,250.0,
P001,Tablet,Eletrônicos,2023-01-17,3,2000,6000.0,2023-00435
P002,Tablet,Eletrônicos,2023-01-17,5,3500,,
P003,Tablet,Eletrônicos,2023-01-17,4,1500,6000.0,2023-00437
P001,Tablet,Eletrônicos,2023-01-17,4,2000,8000.0,2023-00438
P004,Tablet,Acessórios,2023-01-17,4,50,200.0,2023-00439
P002,Tablet,Eletrônicos,2023-01-17,-4,3500,14000.0,2023-00440
P003,Tablet,Eletrônicos,2023-01-17,3,1500,4500.0,
P003,Tablet,Eletrônicos,2023-01-17,5,1500,7500.0,
P004,Tablet,Acessórios,2023-01-17,2,50,100.0,
P004,Tablet,Acessórios,2023-01-17,2,50,100.0,
P003,Tablet,Eletrônicos,2023-01-17,5,1500,7500.0,
P002,Tablet,Eletrônicos,2023-01-17,2,3500,7000.0,
P001,Tablet,Eletrônicos,2023-01-17,1,2000,,
P001,Tablet,Eletrônicos,2023-01-17,1,2000,2000.0,
P001,Tablet,Eletrônicos,2023-01-17,4,2000,8000.0,
P005,Tablet,Acessórios,2023-01-17,5,100,500.0,
P003,Tablet,Eletrônicos,2023-01-17,4,1500,6000.0,
P004,Tablet,Acessórios,2023-01-17,4,50,200.0,2023-00452
P005,Tablet,Acessórios,2023-01-17,3,100,300.0,
P001,Tablet,Eletrônicos,2023-01-17,4,2000,8000.0,
P004,Tablet,Acessórios,2023-01-17,-5,50,250.0,
P004,Tablet,Acessórios,2023-01-17,1,50,50.0,
P004,Tablet,Acessórios,,3,50,150.0,
P001,Tablet,Eletrônicos,,4,2000,8000.0,2023-00458
P005,Tablet,Acessórios,,2,100,200.0,
P002,Tablet,Eletrônicos,2023-01-17,-4,3500,14000.0,2023-00460
P005,Tablet,Acessórios,2023-01-17,2,100,200.0,2023-00461
P004,Tablet,Acessórios,2023-01-17,1,50,50.0,
P005,Tablet,Acessórios,2023-01-17,4,100,,
P005,Tablet,Acessórios,2023-01-18,2,100,200.0,2023-00464
P003,Tablet,Eletrônicos,2023-01-18,3,1500,4500.0,2023-00465
P002,Tablet,Eletrônicos,2023-01-18,2,3500,7000.0,2023-00466
P003,Tablet,Eletrônicos,2023-01-18,4,1500,6000.0,
P002,Tablet,Eletrônicos,2023-01-18,5,3500,17500.0,
P001,Tablet,Eletrônicos,2023-01-18,4,2000,8000.0,
P002,Tablet,Eletrônicos,2023-01-18,3,3500,10500.0,
P001,Tablet,Eletrônicos,2023-01-18,1,2000,2000.0,2023-00471
P005,Tablet,Acessórios,2023-01-18,-5,100,500.0,
P004,Tablet,Acessórios,2023-01-18,5,50,250.0,2023-00473
P003,Tablet,Eletrônicos,2023-01-18,4,1500,6000.0,
P002,Tablet,Eletrônicos,2023-01-18,5,3500,17500.0,2023-00475
P003,Tablet,Eletrônicos,2023-01-18,1,1500,1500.0,
P004,Tablet,Acessórios,2023-01-18,3,50,150.0,2023-00477
P003,Tablet,Eletrônicos,2023-01-18,5,1500,7500.0,
P002,Tablet,Eletrônicos,2023-01-18,1,3500,3500.0,
P001,Tablet,Eletrônicos,,3,2000,6000.0,
P001,Tablet,Eletrônicos,2023-01-18,1,2000,2000.0,
P003,Tablet,Eletrônicos,2023-01-18,3,1500,4500.0,2023-00482
P004,Tablet,Acessórios,2023-01-18,4,50,200.0,2023-00483
P002,Tablet,Eletrônicos,2023-01-18,2,3500,7000.0,2023-00484
P002,Tablet,Eletrônicos,2023-01-18,1,3500,3500.0,
P005,Tablet,Acessórios,2023-01-18,5,100,500.0,
P004,Tablet,Acessórios,2023-01-18,5,50,250.0,
P002,Tablet,Eletrônicos,2023-01-18,3,3500,10500.0,
P003,Tablet,Eletrônicos,2023-01-18,1,1500,1500.0,
P003,Tablet,Eletrônicos,2023-01-18,1,1500,1500.0,2023-00490
P004,Tablet,Acessórios,,4,50,200.0,
P002,Tablet,Eletrônicos,2023-01-19,4,3500,,
P002,Tablet,Eletrônicos,2023-01-19,4,3500,14000.0,
P004,Tablet,Acessórios,,5,50,250.0,
P005,Tablet,Acessórios,2023-01-19,4,100,400.0,
P001,Tablet,Eletrônicos,2023-01-19,5,2000,10000.0,
P003,Tablet,Eletrônicos,2023-01-19,5,1500,7500.0,
P003,Tablet,Eletrônicos,2023-01-19,3,1500,4500.0,
P003,Tablet,Eletrônicos,2023-01-19,4,1500,6000.0,2023-00499
P001,Tablet,Eletrônicos,2023-01-19,3,2000,6000.0,
P003,Tablet,Eletrônicos,2023-01-19,4,1500,6000.0,
P002,Tablet,Eletrônicos,2023-01-19,3,3500,10500.0,
P004,Tablet,Acessórios,2023-01-19,5,50,250.0,
P005,Tablet,Acessórios,,4,100,400.0,2023-00504
P003,Tablet,Eletrônicos,2023-01-19,1,1500,1500.0,2023-00505
P002,Tablet,Eletrônicos,2023-01-19,3,3500,10500.0,2023-00506
P002,Tablet,Eletrônicos,2023-01-19,2,3500,7000.0,2023-00507
P001,Tablet,Eletrônicos,2023-01-19,1,2000,2000.0,
P003,Tablet,Eletrônicos,2023-01-19,4,1500,6000.0,2023-00509
P001,Tablet,Eletrônicos,2023-01-19,5,2000,10000.0,
P002,Tablet,Eletrônicos,2023-01-19,1,3500,3500.0,
P004,Tablet,Acessórios,2023-01-19,5,50,250.0,
P004,Tablet,Acessórios,2023-01-19,3,50,150.0,
P004,Tablet,Acessórios,2023-01-19,5,50,250.0,2023-00514
P003,Tablet,Eletrônicos,2023-01-19,5,1500,,
P002,Tablet,Eletrônicos,2023-01-19,2,3500,7000.0,2023-00516
P001,Tablet,Eletrônicos,2023-01-19,4,2000,8000.0,
P003,Tablet,Eletrônicos,2023-01-19,2,1500,3000.0,2023-00518
P002,Tablet,Eletrônicos,,1,3500,3500.0,
P001,Tablet,Eletrônicos,2023-01-19,1,2000,2000.0,2023-00520
P004,Tablet,Acessórios,2023-01-19,1,50,50.0,
P004,Tablet,Acessórios,2023-01-19,2,50,100.0,
P003,Tablet,Eletrônicos,2023-01-19,3,1500,4500.0,2023-00523
P003,Tablet,Eletrônicos,2023-01-19,1,1500,1500.0,
P003,Tablet,Eletrônicos,2023-01-20,2,1500,3000.0,2023-00525
P004,Tablet,Acessórios,2023-01-20,5,50,,
P004,Tablet,Acessórios,2023-01-20,2,50,100.0,2023-00527
P001,Tablet,Eletrônicos,2023-01-20,5,2000,10000.0,
P003,Tablet,Eletrônicos,2023-01-20,5,1500,7500.0,2023-00529
P001,Tablet,Eletrônicos,2023-01-20,4,2000,8000.0,
P005,Tablet,Acessórios,2023-01-20,2,100,200.0,2023-00531
P003,Tablet,Eletrônicos,2023-01-20,2,1500,3000.0,
P005,Tablet,Acessórios,2023-01-20,2,100,,2023-00533
P005,Tablet,Acessórios,2023-01-20,2,100,200.0,
P002,Tablet,Eletrônicos,,1,3500,3500.0,
P002,Tablet,Eletrônicos,2023-01-20,3,3500,10500.0,
P001,Tablet,Eletrônicos,,4,2000,8000.0,
P005,Tablet,Acessórios,2023-01-20,4,100,400.0,2023-00538
P003,Tablet,Eletrônicos,2023-01-20,2,1500,,
P004,Tablet,Acessórios,2023-01-20,2,50,100.0,2023-00540
P001,Tablet,Eletrônicos,2023-01-20,5,2000,,
P002,Tablet,Eletrônicos,2023-01-20,5,3500,17500.0,
P005,Tablet,Acessórios,2023-01-20,3,100,,
P005,Tablet,Acessórios,2023-01-20,3,100,300.0,
P001,Tablet,Eletrônicos,2023-01-20,1,2000,2000.0,
P005,Tablet,Acessórios,2023-01-20,1,100,,
P002,Tablet,Eletrônicos,2023-01-20,5,3500,17500.0,2023-00547
P003,Tablet,Eletrônicos,2023-01-21,1,1500,1500.0,2023-00548
P002,Tablet,Eletrônicos,2023-01-21,1,3500,3500.0,
P003,Tablet,Eletrônicos,2023-01-21,2,1500,3000.0,
P004,Tablet,Acessórios,2023-01-21,3,50,150.0,
P002,Tablet,Eletrônicos,2023-01-21,4,3500,14000.0,
P002,Tablet,Eletrônicos,2023-01-21,2,3500,,
P003,Tablet,Eletrônicos,2023-01-21,4,1500,6000.0,
P003,Tablet,Eletrônicos,2023-01-21,1,1500,1500.0,
P003,Tablet,Eletrônicos,2023-01-21,3,1500,4500.0,
P002,Tablet,Eletrônicos,2023-01-21,1,3500,3500.0,2023-00557
P002,Tablet,Eletrônicos,2023-01-21,2,3500,7000.0,
P001,Tablet,Eletrônicos,2023-01-21,2,2000,4000.0,
P004,Tablet,Acessórios,2023-01-21,4,50,,
P004,Tablet,Acessórios,2023-01-21,3,50,150.0,
P005,Tablet,Acessórios,2023-01-21,4,100,400.0,
P005,Tablet,Acessórios,2023-01-21,3,100,300.0,
P003,Tablet,Eletrônicos,2023-01-21,-2,1500,3000.0,2023-00564
P002,Tablet,Eletrônicos,2023-01-21,5,3500,17500.0,
P005,Tablet,Acessórios,2023-01-21,2,100,200.0,
P004,Tablet,Acessórios,2023-01-21,4,50,200.0,2023-00567
P004,Tablet,Acessórios,2023-01-21,3,50,150.0,
P003,Tablet,Eletrônicos,2023-01-21,4,1500,6000.0,
P002,Tablet,Eletrônicos,2023-01-21,-5,3500,17500.0,2023-00570
P001,Tablet,Eletrônicos,2023-01-21,2,2000,4000.0,2023-00571
P003,Tablet,Eletrônicos,2023-01-21,5,1500,7500.0,2023-00572
P005,Tablet,Acessórios,2023-01-21,3,100,300.0,
P002,Tablet,Eletrônicos,2023-01-21,1,3500,3500.0,
P002,Tablet,Eletrônicos,2023-01-22,2,3500,7000.0,
P003,Tablet,Eletrônicos,2023-01-22,-3,1500,4500.0,
P005,Tablet,Acessórios,2023-01-22,5,100,500.0,2023-00577
P005,Tablet,Acessórios,2023-01-22,5,100,500.0,
P003,Tablet,Eletrônicos,2023-01-22,4,1500,6000.0,
P005,Tablet,Acessórios,2023-01-22,4,100,400.0,
P002,Tablet,Eletrônicos,2023-01-22,2,3500,7000.0,
P001,Tablet,Eletrônicos,2023-01-22,4,2000,8000.0,
P004,Tablet,Acessórios,2023-01-22,5,50,250.0,
P001,Tablet,Eletrônicos,2023-01-22,4,2000,,
P004,Tablet,Acessórios,,5,50,250.0,
P001,Tablet,Eletrônicos,2023-01-22,5,2000,10000.0,
P004,Tablet,Acessórios,2023-01-22,2,50,100.0,
P003,Tablet,Eletrônicos,2023-01-22,2,1500,3000.0,
P005,Tablet,Acessórios,2023-01-22,3,100,300.0,2023-00589
P002,Tablet,Eletrônicos,2023-01-22,2,3500,7000.0,
P002,Tablet,Eletrônicos,2023-01-22,1,3500,3500.0,2023-00591
P004,Tablet,Acessórios,2023-01-22,1,50,50.0,
P001,Tablet,Eletrônicos,2023-01-23,2,2000,4000.0,
P001,Tablet,Eletrônicos,2023-01-23,1,2000,2000.0,2023-00594
P003,Tablet,Eletrônicos,,4,1500,6000.0,
P003,Tablet,Eletrônicos,2023-01-23,4,1500,6000.0,2023-00596
P001,Tablet,Eletrônicos,2023-01-23,5,2000,10000.0,
P003,Tablet,Eletrônicos,2023-01-23,5,1500,7500.0,
P003,Tablet,Eletrônicos,2023-01-23,1,1500,1500.0,
P005,Tablet,Acessórios,2023-01-23,3,100,300.0,2023-00600
P002,Tablet,Eletrônicos,2023-01-23,4,3500,,2023-00601
P005,Tablet,Acessórios,2023-01-23,3,100,300.0,
P004,Tablet,Acessórios,2023-01-23,2,50,100.0,2023-00603
P002,Tablet,Eletrônicos,2023-01-23,3,3500,10500.0,
P005,Tablet,Acessórios,2023-01-23,3,100,300.0,
P003,Tablet,Eletrônicos,2023-01-23,2,1500,3000.0,
P005,Tablet,Acessórios,2023-01-23,4,100,400.0,
P001,Tablet,Eletrônicos,2023-01-23,3,2000,6000.0,
P001,Tablet,Eletrônicos,2023-01-23,2,2000,4000.0,
P002,Tablet,Eletrônicos,2023-01-23,4,3500,14000.0,
P001,Tablet,Eletrônicos,2023-01-23,5,2000,10000.0,
P002,Tablet,Eletrônicos,2023-01-23,1,3500,3500.0,
P004,Tablet,Acessórios,2023-01-23,4,50,200.0,
P002,Tablet,Eletrônicos,2023-01-23,1,3500,3500.0,
P003,Tablet,Eletrônicos,2023-01-23,5,1500,7500.0,
P001,Tablet,Eletrônicos,2023-01-23,4,2000,8000.0,
P003,Tablet,Eletrônicos,2023-01-23,3,1500,4500.0,2023-00617
P003,Tablet,Eletrônicos,2023-01-23,-5,1500,7500.0,
P001,Tablet,Eletrônicos,2023-01-23,2,2000,4000.0,
P003,Tablet,Eletrônicos,2023-01-24,5,1500,7500.0,
P003,Tablet,Eletrônicos,2023-01-24,3,1500,4500.0,
P002,Tablet,Eletrônicos,2023-01-24,2,3500,7000.0,2023-00622
P002,Tablet,Eletrônicos,2023-01-24,5,3500,17500.0,
P001,Tablet,Eletrônicos,,4,2000,8000.0,
P004,Tablet,Acessórios,2023-01-24,3,50,150.0,
P003,Tablet,Eletrônicos,2023-01-24,2,1500,3000.0,
P004,Tablet,Acessórios,2023-01-24,2,50,100.0,
P001,Tablet,Eletrônicos,,2,2000,4000.0,2023-00628
P003,Tablet,Eletrônicos,2023-01-24,1,1500,1500.0,
P002,Tablet,Eletrônicos,2023-01-24,4,3500,14000.0,
P003,Tablet,Eletrônicos,2023-01-24,4,1500,6000.0,
P002,Tablet,Eletrônicos,2023-01-24,3,3500,10500.0,
P005,Tablet,Acessórios,,2,100,200.0,2023-00633
P001,Tablet,Eletrônicos,2023-01-24,4,2000,8000.0,
P002,Tablet,Eletrônicos,2023-01-24,2,3500,7000.0,
P001,Tablet,Eletrônicos,2023-01-24,5,2000,10000.0,2023-00636
P004,Tablet,Acessórios,,3,50,150.0,
P001,Tablet,Eletrônicos,2023-01-24,1,2000,2000.0,
P005,Tablet,Acessórios,2023-01-24,1,100,100.0,2023-00639
P003,Tablet,Eletrônicos,2023-01-24,1,1500,1500.0,2023-00640
P004,Tablet,Acessórios,2023-01-24,3,50,150.0,2023-00641
P002,Tablet,Eletrônicos,2023-01-25,1,3500,3500.0,2023-00642
P004,Tablet,Acessórios,2023-01-25,3,50,150.0,
P005,Tablet,Acessórios,2023-01-25,1,100,100.0,2023-00644
P001,Tablet,Eletrônicos,2023-01-25,1,2000,2000.0,
P001,Tablet,Eletrônicos,2023-01-25,2,2000,4000.0,2023-00646
P003,Tablet,Eletrônicos,2023-01-25,3,1500,4500.0,
P001,Tablet,Eletrônicos,2023-01-25,-2,2000,4000.0,
P003,Tablet,Eletrônicos,2023-01-25,4,1500,6000.0,
P003,Tablet,Eletrônicos,2023-01-25,3,1500,4500.0,2023-00650
P003,Tablet,Eletrônicos,2023-01-25,3,1500,4500.0,
P002,Tablet,Eletrônicos,2023-01-25,4,3500,14000.0,
P003,Tablet,Eletrônicos,2023-01-25,4,1500,6000.0,
P003,Tablet,Eletrônicos,2023-01-25,3,1500,4500.0,2023-00654
P004,Tablet,Acessórios,2023-01-25,-2,50,100.0,2023-00655
P004,Tablet,Acessórios,2023-01-25,1,50,50.0,
P004,Tablet,Acessórios,2023-01-25,3,50,150.0,2023-00657
P004,Tablet,Acessórios,2023-01-25,1,50,,2023-00658
P001,Tablet,Eletrônicos,2023-01-25,1,2000,2000.0,
P005,Tablet,Acessórios,2023-01-25,3,100,300.0,
P005,Tablet,Acessórios,2023-01-25,1,100,100.0,
P003,Tablet,Eletrônicos,2023-01-26,5,1500,7500.0,
P001,Tablet,Eletrônicos,2023-01-26,1,2000,2000.0,2023-00663
P003,Tablet,Eletrônicos,2023-01-26,3,1500,4500.0,
P004,Tablet,Acessórios,2023-01-26,5,50,250.0,2023-00665
P002,Tablet,Eletrônicos,2023-01-26,1,3500,3500.0,
P001,Tablet,Eletrônicos,2023-01-26,2,2000,4000.0,
P003,Tablet,Eletrônicos,2023-01-26,1,1500,1500.0,
P003,Tablet,Eletrônicos,2023-01-26,3,1500,4500.0,
P001,Tablet,Eletrônicos,2023-01-26,4,2000,8000.0,
P005,Tablet,Acessórios,2023-01-26,2,100,200.0,2023-00671
P005,Tablet,Acessórios,2023-01-26,2,100,200.0,2023-00672
P005,Tablet,Acessórios,2023-01-26,3,100,300.0,2023-00673
P005,Tablet,Acessórios,2023-01-26,2,100,200.0,
P005,Tablet,Acessórios,2023-01-26,4,100,400.0,
P002,Tablet,Eletrônicos,2023-01-26,3,3500,10500.0,
P002,Tablet,Eletrônicos,2023-01-26,3,3500,10500.0,
P001,Tablet,Eletrônicos,2023-01-26,5,2000,10000.0,
P003,Tablet,Eletrônicos,2023-01-26,4,1500,6000.0,2023-00679
P003,Tablet,Eletrônicos,2023-01-26,1,1500,1500.0,
P001,Tablet,Eletrônicos,2023-01-26,2,2000,4000.0,2023-00681
P002,Tablet,Eletrônicos,2023-01-26,1,3500,3500.0,
P004,Tablet,Acessórios,2023-01-26,-1,50,,
P002,Tablet,Eletrônicos,2023-01-26,1,3500,3500.0,2023-00684
P005,Tablet,Acessórios,2023-01-26,-4,100,400.0,
P005,Tablet,Acessórios,2023-01-26,3,100,300.0,
P004,Tablet,Acessórios,2023-01-26,3,50,150.0,
P003,Tablet,Eletrônicos,2023-01-27,1,1500,1500.0,
P002,Tablet,Eletrônicos,2023-01-27,4,3500,14000.0,2023-00689
P004,Tablet,Acessórios,2023-01-27,4,50,200.0,
P005,Tablet,Acessórios,2023-01-27,4,100,400.0,
P001,Tablet,Eletrônicos,2023-01-27,1,2000,2000.0,2023-00692
P002,Tablet,Eletrônicos,2023-01-27,2,3500,7000.0,
P003,Tablet,Eletrônicos,2023-01-27,5,1500,7500.0,2023-00694
P003,Tablet,Eletrônicos,2023-01-27,1,1500,1500.0,
P001,Tablet,Eletrônicos,2023-01-27,5,2000,10000.0,2023-00696
P004,Tablet,Acessórios,,4,50,200.0,
P001,Tablet,Eletrônicos,2023-01-27,5,2000,10000.0,2023-00698
P002,Tablet,Eletrônicos,2023-01-27,4,3500,14000.0,2023-00699
P003,Tablet,Eletrônicos,2023-01-27,-3,1500,4500.0,
P005,Tablet,Acessórios,2023-01-27,3,100,,
P001,Tablet,Eletrônicos,,2,2000,4000.0,
P003,Tablet,Eletrônicos,2023-01-27,2,1500,3000.0,2023-00703
P003,Tablet,Eletrônicos,2023-01-27,4,1500,6000.0,
P003,Tablet,Eletrônicos,2023-01-27,4,1500,6000.0,
P004,Tablet,Acessórios,2023-01-27,3,50,150.0,
P001,Tablet,Eletrônicos,2023-01-27,3,2000,6000.0,
P003,Tablet,Eletrônicos,2023-01-27,-3,1500,,
P002,Tablet,Eletrônicos,2023-01-27,4,3500,,
P004,Tablet,Acessórios,2023-01-27,1,50,50.0,
P005,Tablet,Acessórios,2023-01-27,4,100,400.0,
P002,Tablet,Eletrônicos,2023-01-27,2,3500,7000.0,
P005,Tablet,Acessórios,2023-01-28,2,100,200.0,2023-00713
P002,Tablet,Eletrônicos,2023-01-28,2,3500,7000.0,2023-00714
P002,Tablet,Eletrônicos,2023-01-28,1,3500,3500.0,
P002,Tablet,Eletrônicos,2023-01-28,2,3500,7000.0,
P001,Tablet,Eletrônicos,2023-01-28,4,2000,8000.0,
P001,Tablet,Eletrônicos,2023-01-28,1,2000,2000.0,
P001,Tablet,Eletrônicos,2023-01-28,3,2000,6000.0,2023-00719
P003,Tablet,Eletrônicos,2023-01-28,5,1500,7500.0,2023-00720
P003,Tablet,Eletrônicos,2023-01-28,2,1500,3000.0,
P003,Tablet,Eletrônicos,2023-01-28,3,1500,4500.0,
P002,Tablet,Eletrônicos,2023-01-28,1,3500,3500.0,2023-00723
P001,Tablet,Eletrônicos,2023-01-28,5,2000,10000.0,
P001,Tablet,Eletrônicos,2023-01-28,2,2000,4000.0,
P003,Tablet,Eletrônicos,2023-01-28,4,1500,6000.0,
P003,Tablet,Eletrônicos,2023-01-28,4,1500,6000.0,
P001,Tablet,Eletrônicos,2023-01-28,1,2000,2000.0,
P004,Tablet,Acessórios,2023-01-28,2,50,100.0,
P004,Tablet,Acessórios,2023-01-29,1,50,,2023-00730
P003,Tablet,Eletrônicos,2023-01-29,2,1500,3000.0,
P003,Tablet,Eletrônicos,,3,1500,4500.0,
P004,Tablet,Acessórios,2023-01-29,3,50,150.0,2023-00733
P002,Tablet,Eletrônicos,2023-01-29,3,3500,10500.0,2023-00734
P005,Tablet,Acessórios,2023-01-29,5,100,500.0,
P002,Tablet,Eletrônicos,2023-01-29,4,3500,,
P003,Tablet,Eletrônicos,2023-01-29,3,1500,4500.0,
P002,Tablet,Eletrônicos,,4,3500,14000.0,2023-00738
P004,Tablet,Acessórios,2023-01-29,1,50,50.0,2023-00739
P001,Tablet,Eletrônicos,2023-01-29,3,2000,6000.0,
P005,Tablet,Acessórios,2023-01-29,2,100,200.0,
P001,Tablet,Eletrônicos,2023-01-29,4,2000,8000.0,2023-00742
P004,Tablet,Acessórios,2023-01-29,3,50,150.0,2023-00743
P005,Tablet,Acessórios,2023-01-29,1,100,,2023-00744
P003,Tablet,Eletrônicos,,3,1500,4500.0,2023-00745
P001,Tablet,Eletrônicos,,5,2000,10000.0,2023-00746
P002,Tablet,Eletrônicos,2023-01-29,1,3500,,
P002,Tablet,Eletrônicos,2023-01-29,4,3500,,
P003,Tablet,Eletrônicos,2023-01-29,1,1500,1500.0,
P005,Tablet,Acessórios,2023-01-29,3,100,300.0,2023-00750
P004,Tablet,Acessórios,2023-01-29,2,50,100.0,2023-00751
P004,Tablet,Acessórios,2023-01-30,1,50,50.0,
P004,Tablet,Acessórios,2023-01-30,2,50,100.0,
P002,Tablet,Eletrônicos,2023-01-30,1,3500,3500.0,
P004,Tablet,Acessórios,2023-01-30,4,50,200.0,
P005,Tablet,Acessórios,2023-01-30,1,100,100.0,
P004,Tablet,Acessórios,2023-01-30,2,50,100.0,
P002,Tablet,Eletrônicos,2023-01-30,3,3500,10500.0,
P005,Tablet,Acessórios,2023-01-30,2,100,200.0,2023-00759
P003,Tablet,Eletrônicos,2023-01-30,2,1500,3000.0,
P001,Tablet,Eletrônicos,2023-01-30,-3,2000,6000.0,
P004,Tablet,Acessórios,2023-01-30,5,50,,
P004,Tablet,Acessórios,2023-01-30,2,50,100.0,
P005,Tablet,Acessórios,2023-01-30,5,100,500.0,
P003,Tablet,Eletrônicos,2023-01-30,4,1500,6000.0,
P004,Tablet,Acessórios,2023-01-30,2,50,100.0,2023-00766
P004,Tablet,Acessórios,2023-01-30,2,50,100.0,
P001,Tablet,Eletrônicos,,5,2000,10000.0,
P001,Tablet,Eletrônicos,2023-01-30,1,2000,2000.0,
P001,Tablet,Eletrônicos,2023-01-30,2,2000,4000.0,2023-00770
P002,Tablet,Eletrônicos,2023-01-30,3,3500,10500.0,2023-00771
P003,Tablet,Eletrônicos,,3,1500,4500.0,
P001,Tablet,Eletrônicos,2023-01-30,2,2000,4000.0,
P001,Tablet,Eletrônicos,,1,2000,2000.0,
P001,Tablet,Eletrônicos,2023-01-30,2,2000,4000.0,
P005,Tablet,Acessórios,2023-01-30,3,100,300.0,2023-00776
P002,Tablet,Eletrônicos,2023-01-30,2,3500,7000.0,
P003,Tablet,Eletrônicos,2023-01-30,2,1500,3000.0,
P002,Tablet,Eletrônicos,2023-01-30,-1,3500,3500.0,2023-00779
P005,Tablet,Acessórios,2023-01-31,5,100,500.0,
P004,Tablet,Acessórios,2023-01-31,1,50,50.0,
P004,Tablet,Acessórios,2023-01-31,3,50,150.0,
P003,Tablet,Eletrônicos,,5,1500,7500.0,2023-00783
P002,Tablet,Eletrônicos,2023-01-31,5,3500,17500.0,2023-00784
P004,Tablet,Acessórios,2023-01-31,1,50,50.0,2023-00785
P002,Tablet,Eletrônicos,2023-01-31,1,3500,3500.0,
P003,Tablet,Eletrônicos,2023-01-31,4,1500,6000.0,
P002,Tablet,Eletrônicos,2023-01-31,4,3500,14000.0,
P005,Tablet,Acessórios,2023-01-31,1,100,100.0,2023-00789
P001,Tablet,Eletrônicos,2023-01-31,1,2000,2000.0,
P005,Tablet,Acessórios,2023-01-31,4,100,400.0,
P004,Tablet,Acessórios,2023-01-31,1,50,50.0,2023-00792
P005,Tablet,Acessórios,2023-01-31,1,100,100.0,
P005,Tablet,Acessórios,2023-01-31,2,100,200.0,
P005,Tablet,Acessórios,2023-01-31,1,100,100.0,2023-00795
P003,Tablet,Eletrônicos,,1,1500,1500.0,
P005,Tablet,Acessórios,2023-01-31,2,100,200.0,
P005,Tablet,Acessórios,2023-01-31,5,100,,2023-00798
P001,Tablet,Eletrônicos,,1,2000,2000.0,2023-00799
P001,Tablet,Eletrônicos,,5,2000,10000.0,
P001,Tablet,Eletrônicos,2023-01-31,5,2000,10000.0,
P005,Tablet,Acessórios,,5,100,500.0,
P002,Tablet,Eletrônicos,2023-01-31,3,3500,10500.0,2023-00803
P004,Tablet,Acessórios,2023-01-31,1,50,50.0,
P004,Tablet,Acessórios,,1,50,50.0,2023-00805
P002,Tablet,Eletrônicos,2023-01-31,1,3500,3500.0,2023-00806
P003,Tablet,Eletrônicos,2023-01-31,5,1500,7500.0,
P004,Tablet,Acessórios,2023-01-31,4,50,200.0,
P001,Tablet,Eletrônicos,2023-01-31,1,2000,2000.0,
P004,Tablet,Acessórios,2023-01-31,2,50,100.0,
P005,Tablet,Acessórios,2023-01-31,4,100,400.0,
P004,Tablet,Acessórios,2023-02-01,4,50,200.0,
P002,Tablet,Eletrônicos,2023-02-01,4,3500,14000.0,2023-00813
P005,Tablet,Acessórios,2023-02-01,1,100,100.0,
P002,Tablet,Eletrônicos,2023-02-01,1,3500,3500.0,
P005,Tablet,Acessórios,2023-02-01,1,100,100.0,2023-00816
P001,Tablet,Eletrônicos,2023-02-01,4,2000,8000.0,
P001,Tablet,Eletrônicos,2023-02-01,3,2000,6000.0,2023-00818
P001,Tablet,Eletrônicos,2023-02-01,2,2000,4000.0,
P005,Tablet,Acessórios,2023-02-01,2,100,200.0,2023-00820
P002,Tablet,Eletrônicos,2023-02-01,2,3500,7000.0,
P005,Tablet,Acessórios,2023-02-01,4,100,400.0,
P001,Tablet,Eletrônicos,2023-02-01,5,2000,10000.0,
P004,Tablet,Acessórios,2023-02-01,2,50,100.0,2023-00824
P004,Tablet,Acessórios,2023-02-01,3,50,150.0,2023-00825
P003,Tablet,Eletrônicos,2023-02-01,1,1500,1500.0,
P001,Tablet,Eletrônicos,2023-02-01,2,2000,4000.0,
P002,Tablet,Eletrônicos,2023-02-01,5,3500,17500.0,
P005,Tablet,Acessórios,2023-02-01,4,100,400.0,
P005,Tablet,Acessórios,2023-02-01,3,100,300.0,2023-00830
P001,Tablet,Eletrônicos,2023-02-01,4,2000,8000.0,
P002,Tablet,Eletrônicos,,5,3500,17500.0,
P004,Tablet,Acessórios,2023-02-01,3,50,150.0,
P001,Tablet,Eletrônicos,2023-02-01,1,2000,2000.0,
P005,Tablet,Acessórios,2023-02-01,3,100,300.0,
P005,Tablet,Acessórios,2023-02-01,2,100,200.0,2023-00836
P005,Tablet,Acessórios,2023-02-01,5,100,500.0,
P001,Tablet,Eletrônicos,,5,2000,10000.0,
P002,Tablet,Eletrônicos,2023-02-01,4,3500,14000.0,
